make,model,year,fueltype,kilometerdriven,ownernumber,transmission,bodytype,registrationcity,registrationstate,Selling_Price
Maruti,Baleno,2018.0,Petrol,35035.0,1,Automatic,Hatchback,Bengaluru,Karnataka,720500.0
Maruti,Wagon R,2010.0,Petrol,51755.0,2,Manual,Hatchback,Bangalore South,Karnataka,263000.0
Tata,Safari,2021.0,Diesel,12839.0,1,Manual,SUV,Gurgaon,Haryana,1364800.0
Tata,Tigor,2018.0,Petrol,36989.0,2,Manual,Sedan,Ahmedabad,Gujarat,520000.0
Honda,Amaze,2018.0,Petrol,24330.0,2,Manual,Sedan,Ghaziabad,Uttar Pradesh,668400.0
Maruti,Alto 800,2019.0,Petrol,32334.0,1,Manual,Hatchback,North 24 Parganas,West Bengal,353000.0
Maruti,Wagon R 1.0,2013.0,Petrol + Cng,75567.0,1,Manual,Hatchback,Panvel,Maharashtra,359300.0
Ford,Ecosport,2018.0,Diesel,79406.0,1,Manual,SUV,Kanpur,Uttar Pradesh,742700.0
Hyundai,I10,2010.0,Petrol,47557.0,1,Manual,Hatchback,Patna,Bihar,233000.0
Renault,Kwid,2016.0,Petrol,48850.0,2,Automatic,Hatchback,Pune,Maharashtra,367000.0
Hyundai,Creta,2020.0,Diesel,59605.0,1,Automatic,SUV,Pune,Maharashtra,1364800.0
Kia,Seltos,2020.0,Diesel,26188.0,1,Manual,SUV,Thane,Maharashtra,1364800.0
Ford,Ecosport,2018.0,Petrol + Cng,60878.0,2,Automatic,SUV,Surat,Gujarat,857700.0
Hyundai,Elite I20,2016.0,Petrol,41796.0,2,Manual,Hatchback,Delhi,Delhi,539499.0
Mahindra,Bolero Neo,2022.0,Diesel,1341.0,1,Manual,Hatchback,Kolkata,West Bengal,1150450.0
Hyundai,Eon,2015.0,Petrol,56285.0,1,Manual,Hatchback,Hyderabad,Telangana,325000.0
Honda,Wr-V,2017.0,Diesel,84344.0,1,Manual,SUV,Delhi,Delhi,690000.0
Maruti,S Cross,2020.0,Petrol,40187.0,1,Manual,SUV,Ganganagar,Rajasthan,1199000.0
Toyota,Urban Cruiser,2021.0,Petrol,10082.0,1,Manual,Hatchback,Dharwad,Karnataka,976700.0
Maruti,Baleno,2019.0,Petrol,57412.0,1,Manual,Hatchback,Jaipur,Rajasthan,693000.0
Volkswagen,Polo,2020.0,Petrol,41485.0,2,Manual,Hatchback,Ranipet,Tamil Nadu,669000.0
Maruti,Swift,2017.0,Petrol,65710.0,1,Manual,Hatchback,Bhopal,Madhya Pradesh,477000.0
Hyundai,Xcent,2015.0,Petrol,37879.0,1,Manual,Sedan,Mumbai West,Maharashtra,511000.0
Kia,Sonet,2020.0,Petrol,15248.0,1,Manual,Hatchback,Bengaluru,Karnataka,1111900.0
Maruti,Celerio,2022.0,Petrol,514.0,1,Manual,Hatchback,Pune,Maharashtra,619900.0
Maruti,Celerio,2017.0,Petrol,80449.0,1,Automatic,Hatchback,Vadodara,Gujarat,400151.0
Maruti,Swift,2021.0,Petrol,24738.0,1,Manual,Hatchback,Barasat,West Bengal,629000.0
Hyundai,Verna,2019.0,Petrol,19522.0,1,Manual,Sedan,Chennai,Tamil Nadu,997400.0
Maruti,Eeco,2021.0,Petrol,5611.0,1,Manual,SUV,Anand,Gujarat,525000.0
Hyundai,Grand I10,2014.0,Petrol,45067.0,1,Manual,Hatchback,Jaipur,Rajasthan,388900.0
Kia,Sonet,2022.0,Diesel,2755.0,1,Manual,Hatchback,Pune,Maharashtra,1072100.0
Maruti,Vitara Brezza,2017.0,Diesel,56086.0,1,Manual,SUV,Chennai,Tamil Nadu,805500.0
Honda,Amaze,2019.0,Petrol,32372.0,1,Manual,Sedan,Jaipur,Rajasthan,708000.0
Hyundai,Grand I10 Prime,2018.0,Petrol + Cng,39732.0,1,Manual,Hatchback,Mumbai West,Maharashtra,526000.0
Toyota,Corolla Altis,2016.0,Petrol,60682.0,1,Automatic,Luxury Sedan,Thane,Maharashtra,772800.0
Maruti,Dzire,2017.0,Petrol,32288.0,1,Manual,Sedan,Pune,Maharashtra,646000.0
Datsun,Redi Go,2019.0,Petrol,21787.0,1,Manual,Hatchback,Delhi,Delhi,265000.0
Maruti,Alto K10,2015.0,Petrol,46063.0,2,Manual,Hatchback,Chennai,Tamil Nadu,298000.0
Maruti,New  Wagon-R,2020.0,Petrol,45672.0,1,Manual,Hatchback,Cuddalore,Tamil Nadu,513099.0
Hyundai,Elite I20,2019.0,Petrol + Cng,13690.0,1,Manual,Hatchback,Pune,Maharashtra,712100.0
Honda,Jazz,2017.0,Petrol,33686.0,1,Automatic,Hatchback,Bengaluru,Karnataka,692900.0
Skoda,Octavia,2018.0,Petrol,67544.0,2,Automatic,Luxury Sedan,Chandigarh,Chandigarh,1364800.0
Maruti,Wagon R 1.0,2014.0,Petrol,50657.0,1,Manual,Hatchback,Mumbai,Maharashtra,344301.0
Tata,Tiago,2017.0,Petrol,63242.0,2,Manual,Hatchback,Chennai,Tamil Nadu,402300.0
Kia,Seltos,2019.0,Petrol,25481.0,1,Manual,SUV,North 24 Parganas,West Bengal,1028100.0
Maruti,Baleno,2017.0,Petrol,33676.0,1,Manual,Hatchback,Chennai South,Tamil Nadu,619100.0
Honda,Amaze,2015.0,Petrol,79837.0,1,Manual,Sedan,Pune,Maharashtra,469000.0
Hyundai,Grand I10,2018.0,Petrol,20138.0,1,Manual,Hatchback,Chennai,Tamil Nadu,512599.0
Ford,Ecosport,2018.0,Petrol,54544.0,1,Manual,SUV,Kolkata,West Bengal,575600.0
Maruti,Wagon R 1.0,2014.0,Petrol,76151.0,1,Manual,Hatchback,Vishakhapatanam,Andhra Pradesh,326000.0
Maruti,A Star,2010.0,Petrol,47542.0,1,Manual,Hatchback,Delhi,Delhi,173700.0
Maruti,New  Wagon-R,2021.0,Petrol,20784.0,1,Manual,Hatchback,Delhi,Delhi,517700.0
Hyundai,New Santro,2019.0,Petrol,30828.0,1,Manual,Hatchback,Bengaluru,Karnataka,464000.0
Ford,Ecosport,2016.0,Petrol,51943.0,2,Automatic,SUV,Bangalore Central,Karnataka,678100.0
Honda,City,2017.0,Petrol,73848.0,1,Manual,Sedan,Hyderabad,Telangana,710700.0
Ford,Ecosport,2018.0,Diesel,68013.0,1,Manual,SUV,Ludhiana,Punjab,691500.0
Maruti,Ignis,2022.0,Petrol,2416.0,1,Manual,Hatchback,Barasat,West Bengal,666000.0
Hyundai,Grand I10,2019.0,Petrol,33583.0,1,Manual,Hatchback,Kolkata,West Bengal,497700.0
Maruti,Baleno,2018.0,Petrol,36464.0,1,Manual,Hatchback,Gurgaon,Haryana,593300.0
Maruti,Alto 800,2014.0,Petrol,93106.0,1,Manual,Hatchback,Kolkata,West Bengal,204900.0
Toyota,Urban Cruiser,2020.0,Petrol,44379.0,1,Manual,Hatchback,Gurgaon,Haryana,843600.0
Hyundai,Creta,2020.0,Petrol,44497.0,1,Automatic,SUV,Ahmedabad,Gujarat,1364800.0
Maruti,Dzire,2017.0,Petrol,24123.0,1,Automatic,Sedan,Bengaluru,Karnataka,719300.0
Hyundai,New I20,2021.0,Diesel,46226.0,1,Manual,Hatchback,Ahmedabad,Gujarat,865000.0
Renault,Kwid,2022.0,Petrol,1778.0,1,Manual,Hatchback,Ahmedabad,Gujarat,495700.0
Honda,Brio,2014.0,Petrol,77690.0,1,Manual,Hatchback,Mumbai,Maharashtra,323400.0
Hyundai,Elite I20,2018.0,Petrol,95180.0,2,Manual,Hatchback,Chennai,Tamil Nadu,565600.0
Maruti,Swift Dzire,2014.0,Petrol,21391.0,2,Manual,Sedan,Kolkata,West Bengal,373800.0
Hyundai,I20 Active,2018.0,Petrol,30479.0,2,Manual,Hatchback,Thane,Maharashtra,582100.0
Hyundai,I10,2015.0,Petrol,28695.0,2,Manual,Hatchback,Panvel,Maharashtra,369000.0
Hyundai,I10,2012.0,Petrol,54774.0,1,Manual,Hatchback,Bengaluru,Karnataka,363000.0
Maruti,Baleno,2019.0,Petrol,8889.0,1,Manual,Hatchback,Ghaziabad,Uttar Pradesh,734000.0
Honda,City,2016.0,Petrol,30144.0,1,Manual,Sedan,Ahmedabad,Gujarat,629800.0
Hyundai,I20 Active,2018.0,Petrol,10625.0,1,Manual,Hatchback,Bengaluru,Karnataka,801000.0
Honda,Jazz,2016.0,Petrol,35030.0,1,Automatic,Hatchback,Surat,Gujarat,587999.0
Maruti,Swift,2014.0,Petrol,66816.0,1,Manual,Hatchback,Bangalore K R Puram,Karnataka,573000.0
Skoda,Rapid,2020.0,Petrol,18906.0,1,Manual,Sedan,Delhi,Delhi,893300.0
Honda,City,2016.0,Petrol,62110.0,1,Manual,Sedan,Surat,Gujarat,715000.0
Hyundai,Eon,2014.0,Petrol,52959.0,1,Manual,Hatchback,Barasat,West Bengal,243000.0
Mg,Hector,2020.0,Petrol,39173.0,1,Automatic,SUV,Mumbai,Maharashtra,1364800.0
Maruti,Ignis,2021.0,Petrol,5542.0,1,Manual,Hatchback,Gurgaon,Haryana,613000.0
Renault,Kiger,2022.0,Petrol,4328.0,1,Manual,Hatchback,Howrah,West Bengal,799000.0
Toyota,Glanza,2021.0,Petrol,4993.0,1,Manual,Hatchback,Electronic City,Karnataka,843600.0
Maruti,Ciaz,2017.0,Diesel,31425.0,1,Manual,Sedan,Bengaluru,Karnataka,884000.0
Hyundai,Grand I10,2018.0,Petrol,25912.0,1,Manual,Hatchback,Chennai,Tamil Nadu,497000.0
Jeep,Compass,2018.0,Diesel,43502.0,2,Manual,Luxury SUV,Pune,Maharashtra,1161400.0
Hyundai,Grand I10,2018.0,Petrol,17198.0,2,Automatic,Hatchback,Thane (W),Maharashtra,533500.0
Hyundai,Elite I20,2017.0,Petrol,43589.0,2,Manual,Hatchback,Ghaziabad,Uttar Pradesh,517300.0
Renault,Duster,2014.0,Petrol,96478.0,1,Manual,SUV,Mumbai Atc,Maharashtra,455600.0
Honda,Wr-V,2018.0,Diesel,52753.0,1,Manual,SUV,Mumbai East,Maharashtra,851000.0
Hyundai,Venue,2019.0,Petrol,65780.0,1,Automatic,SUV,Hyderabad,Telangana,946800.0
Hyundai,Grand I10,2014.0,Petrol,56109.0,2,Manual,Hatchback,Gurgaon,Haryana,381000.0
Renault,Duster,2015.0,Diesel,78482.0,3,Manual,SUV,Bengaluru,Karnataka,632000.0
Maruti,Celerio,2019.0,Petrol,52036.0,1,Automatic,Hatchback,Bengaluru,Karnataka,508300.0
Maruti,Ciaz,2016.0,Diesel,91147.0,2,Manual,Sedan,Mumbai,Maharashtra,595300.0
Tata,Tiago,2019.0,Petrol,29750.0,1,Manual,Hatchback,Mumbai Atc,Maharashtra,534000.0
Tata,Harrier,2020.0,Diesel,25059.0,1,Manual,SUV,Jalandhar,Punjab,1364800.0
Honda,Amaze,2018.0,Diesel,58210.0,1,Manual,Sedan,Hyderabad,Telangana,746000.0
Maruti,Celerio,2017.0,Petrol,78507.0,2,Manual,Hatchback,Hyderabad,Telangana,410600.0
Hyundai,Elite I20,2019.0,Petrol,22553.0,1,Manual,Hatchback,Chandigarh,Chandigarh,684400.0
Ford,Ecosport,2018.0,Petrol,57214.0,1,Manual,SUV,Lucknow,Uttar Pradesh,837000.0
Hyundai,Creta,2016.0,Diesel,78329.0,2,Manual,SUV,Bengaluru,Karnataka,919400.0
Maruti,Dzire,2017.0,Diesel,78254.0,1,Manual,Sedan,Mumbai,Maharashtra,686900.0
Hyundai,Creta,2016.0,Petrol,48069.0,1,Automatic,SUV,Chennai,Tamil Nadu,1001899.0
Maruti,New  Wagon-R,2020.0,Petrol,23797.0,1,Manual,Hatchback,Gurgaon,Haryana,537400.0
Hyundai,Xcent,2017.0,Petrol,57227.0,2,Manual,Sedan,Bengaluru,Karnataka,493700.0
Maruti,Baleno,2019.0,Petrol,46815.0,1,Manual,Hatchback,Delhi,Delhi,555300.0
Maruti,Ciaz,2019.0,Petrol,36863.0,2,Manual,Sedan,Bengaluru,Karnataka,688400.0
Honda,Amaze,2017.0,Petrol,29107.0,2,Manual,Sedan,Bengaluru,Karnataka,554700.0
Hyundai,Creta,2019.0,Petrol,15649.0,1,Manual,SUV,Lucknow,Uttar Pradesh,1035200.0
Maruti,Wagon R 1.0,2011.0,Petrol,47706.0,2,Manual,Hatchback,Gurgaon,Haryana,251000.0
Hyundai,I20,2012.0,Petrol,73980.0,3,Manual,Hatchback,Bengaluru,Karnataka,407000.0
Maruti,Vitara Brezza,2019.0,Diesel,35881.0,1,Manual,SUV,Ghaziabad,Uttar Pradesh,913199.0
Hyundai,Aura,2020.0,Petrol + Cng,33753.0,1,Manual,Sedan,Barabanki,Uttar Pradesh,652200.0
Maruti,Eeco,2018.0,Petrol,41465.0,1,Manual,SUV,Chennai,Tamil Nadu,458000.0
Maruti,Alto K10,2018.0,Petrol,41855.0,2,Manual,Hatchback,Udupi,Karnataka,347600.0
Mg,Hector,2020.0,Petrol,27302.0,2,Automatic,SUV,Varanasi,Uttar Pradesh,1326600.0
Maruti,Ciaz,2017.0,Petrol,50300.0,1,Manual,Sedan,Rajkot,Gujarat,738000.0
Kia,Seltos,2020.0,Petrol,31348.0,1,Automatic,SUV,Pune,Maharashtra,1364800.0
Maruti,S Cross,2019.0,Diesel,64748.0,2,Manual,SUV,Hyderabad,Telangana,876000.0
Tata,Nexon,2021.0,Petrol,65433.0,1,Manual,SUV,Bengaluru,Karnataka,874700.0
Maruti,Alto K10,2013.0,Petrol,38627.0,1,Manual,Hatchback,Kolkata,West Bengal,191100.0
Maruti,Ignis,2019.0,Petrol,74705.0,1,Manual,Hatchback,Chennai,Tamil Nadu,543000.0
Hyundai,New Santro,2019.0,Petrol,17047.0,1,Manual,Hatchback,Patna,Bihar,425500.0
Hyundai,New I20,2020.0,Petrol,55131.0,1,Manual,Hatchback,Chennai,Tamil Nadu,790000.0
Hyundai,Elite I20,2020.0,Petrol,35085.0,1,Manual,Hatchback,Mananthavady,Kerala,667000.0
Renault,Duster,2016.0,Diesel,88082.0,1,Automatic,SUV,Chennai,Tamil Nadu,744000.0
Hyundai,Creta,2018.0,Diesel,40671.0,2,Automatic,SUV,Faridabad,Haryana,1352000.0
Maruti,New  Wagon-R,2019.0,Petrol,22748.0,1,Manual,Hatchback,Faridabad,Haryana,507000.0
Maruti,New  Wagon-R,2021.0,Petrol + Cng,29011.0,1,Manual,Hatchback,Mumbai,Maharashtra,639000.0
Maruti,New  Wagon-R,2021.0,Petrol,19442.0,1,Manual,Hatchback,Delhi,Delhi,536000.0
Maruti,Baleno,2016.0,Petrol,50160.0,1,Manual,Hatchback,New Delhi,Delhi,478800.0
Volkswagen,Vento,2017.0,Diesel,96710.0,1,Automatic,Sedan,Panvel,Maharashtra,812299.0
Maruti,S Presso,2021.0,Petrol,67.0,1,Manual,Hatchback,Gurgaon,Haryana,487000.0
Hyundai,Creta,2022.0,Petrol,11609.0,1,Manual,SUV,Changanacherry,Kerala,1364800.0
Tata,Tiago,2018.0,Petrol,84145.0,2,Manual,Hatchback,Panipat,Haryana,421000.0
Hyundai,I10,2016.0,Petrol,117473.875,1,Manual,Hatchback,Tadiparti,Andhra Pradesh,430100.0
Hyundai,Grand I10 Nios,2022.0,Petrol,7298.0,1,Automatic,Hatchback,Neyveli,Tamil Nadu,791300.0
Hyundai,I10,2012.0,Petrol,59783.0,1,Manual,Hatchback,Hyderabad,Telangana,333000.0
Tata,Nexon,2018.0,Diesel,74220.0,1,Automatic,SUV,Mysore,Karnataka,869800.0
Hyundai,Elite I20,2015.0,Petrol,52391.0,1,Manual,Hatchback,Delhi,Delhi,552000.0
Maruti,Wagon R 1.0,2011.0,Petrol,80358.0,2,Manual,Hatchback,Pune,Maharashtra,275000.0
Maruti,Ignis,2017.0,Petrol,74166.0,1,Manual,Hatchback,New Delhi,Delhi,482000.0
Hyundai,Xcent,2016.0,Petrol,25602.0,2,Automatic,Sedan,Chennai,Tamil Nadu,476300.0
Ford,Ecosport,2021.0,Petrol,9268.0,1,Manual,SUV,Electronic City,Karnataka,1142600.0
Maruti,Wagon R 1.0,2013.0,Petrol + Cng,54632.0,1,Manual,Hatchback,Panvel,Maharashtra,397000.0
Hyundai,Grand I10,2017.0,Petrol,24054.0,1,Manual,Hatchback,Chennai,Tamil Nadu,508100.0
Hyundai,Elite I20,2019.0,Petrol,40227.0,1,Automatic,Hatchback,Thane,Maharashtra,800000.0
Renault,Kwid,2022.0,Petrol,202.0,1,Automatic,Hatchback,Jaipur,Rajasthan,532000.0
Hyundai,Grand I10,2017.0,Petrol,38235.0,2,Manual,Hatchback,Bangalore K R Puram,Karnataka,502500.0
Hyundai,I20,2014.0,Petrol,96543.0,2,Manual,Hatchback,Gurgaon,Haryana,378400.0
Maruti,New  Wagon-R,2020.0,Petrol + Cng,29022.0,1,Manual,Hatchback,New Delhi,Delhi,569000.0
Maruti,Celerio,2014.0,Petrol,41964.0,2,Automatic,Hatchback,Chennai,Tamil Nadu,376699.0
Hyundai,Creta,2019.0,Petrol,28586.0,1,Manual,SUV,New Delhi,Delhi,1137700.0
Maruti,S Presso,2020.0,Petrol,57918.0,1,Manual,Hatchback,Fatehabad,Haryana,389800.0
Hyundai,Creta,2020.0,Petrol,8429.0,1,Manual,SUV,Ahmedabad East,Gujarat,1264100.0
Mg,Hector,2021.0,Petrol,8832.0,1,Automatic,SUV,Pune,Maharashtra,1364800.0
Volkswagen,Ameo,2017.0,Diesel,58500.0,1,Automatic,Sedan,Chennai,Tamil Nadu,691000.0
Hyundai,Creta,2017.0,Petrol,26792.0,1,Manual,SUV,Ghaziabad,Uttar Pradesh,903699.0
Maruti,Celerio,2018.0,Petrol + Cng,37970.0,1,Manual,Hatchback,New Delhi,Delhi,500000.0
Hyundai,Grand I10,2017.0,Petrol,41418.0,1,Manual,Hatchback,Bhopal,Madhya Pradesh,429200.0
Hyundai,Eon,2018.0,Petrol,44838.0,1,Manual,Hatchback,Hyderabad,Telangana,339100.0
Hyundai,Creta,2018.0,Diesel,53497.0,1,Manual,SUV,Hyderabad,Telangana,1270900.0
Mahindra,Xuv 3Oo,2021.0,Diesel,68053.0,1,Manual,SUV,Vadodara,Gujarat,1077400.0
Hyundai,New Santro,2019.0,Petrol,1980.0,1,Manual,Hatchback,Chennai,Tamil Nadu,383900.0
Honda,Wr-V,2017.0,Petrol,26959.0,2,Manual,SUV,New Delhi,Delhi,738000.0
Maruti,Ciaz,2019.0,Petrol,81454.0,1,Automatic,Sedan,Gurgaon,Haryana,805000.0
Maruti,Ciaz,2017.0,Petrol,27620.0,1,Manual,Sedan,Pune,Maharashtra,732800.0
Maruti,New  Wagon-R,2019.0,Petrol,19253.0,1,Manual,Hatchback,Delhi,Delhi,488000.0
Volkswagen,Vento,2021.0,Petrol,29343.0,1,Manual,Sedan,Pune,Maharashtra,784700.0
Maruti,Celerio,2014.0,Petrol,84997.0,1,Manual,Hatchback,Pune,Maharashtra,398000.0
Kia,Seltos,2019.0,Diesel,38032.0,1,Manual,SUV,Pune,Maharashtra,1364800.0
Kia,Seltos,2019.0,Petrol,15531.0,1,Manual,SUV,Patna,Bihar,1275200.0
Hyundai,Grand I10,2019.0,Petrol,28787.0,1,Manual,Hatchback,Faridabad,Haryana,566000.0
Maruti,Vitara Brezza,2018.0,Diesel,27728.0,1,Manual,SUV,Panvel,Maharashtra,968000.0
Hyundai,Grand I10,2016.0,Petrol,19819.0,1,Manual,Hatchback,Delhi,Delhi,440900.0
Hyundai,Creta,2016.0,Diesel,92108.0,1,Automatic,SUV,Hyderabad,Telangana,1004000.0
Hyundai,Venue,2020.0,Petrol,24718.0,1,Manual,SUV,Dharwad,Karnataka,1065700.0
Honda,Wr-V,2018.0,Petrol,53204.0,1,Manual,SUV,Chennai,Tamil Nadu,635000.0
Maruti,Eeco,2018.0,Petrol,29898.0,1,Manual,SUV,Patna,Bihar,405000.0
Mercedes Benz,C Class,2014.0,Petrol,38381.0,1,Automatic,Luxury Sedan,Noida,Uttar Pradesh,1364800.0
Maruti,Baleno,2018.0,Petrol,50893.0,1,Manual,Hatchback,Gurgaon,Haryana,488100.0
Ford,Ecosport,2017.0,Petrol,53165.0,2,Automatic,SUV,Mumbai,Maharashtra,597000.0
Maruti,Alto K10,2017.0,Petrol,41368.0,2,Manual,Hatchback,Delhi,Delhi,275000.0
Kia,Sonet,2020.0,Diesel,32757.0,1,Manual,Hatchback,Chennai,Tamil Nadu,1233600.0
Hyundai,Elite I20,2015.0,Petrol,32587.0,2,Manual,Hatchback,Bengaluru,Karnataka,641100.0
Hyundai,Creta,2020.0,Petrol,6278.0,1,Manual,SUV,Ahmedabad,Gujarat,1364800.0
Maruti,Ciaz,2016.0,Petrol,87459.0,1,Manual,Sedan,Hyderabad,Telangana,670000.0
Renault,Duster,2020.0,Petrol,44886.0,1,Manual,SUV,Chennai,Tamil Nadu,788200.0
Honda,City,2019.0,Petrol,59423.0,1,Manual,Sedan,Mangalore,Karnataka,827400.0
Tata,Altroz,2020.0,Petrol,24298.0,1,Manual,Hatchback,Nagpur,Maharashtra,768000.0
Hyundai,Grand I10,2016.0,Petrol,33053.0,1,Manual,Hatchback,Kolkata,West Bengal,389000.0
Hyundai,I10,2012.0,Petrol,75412.0,3,Automatic,Hatchback,Chennai,Tamil Nadu,331900.0
Maruti,S Presso,2020.0,Petrol,7521.0,1,Manual,Hatchback,Erode,Tamil Nadu,486300.0
Maruti,Wagon R 1.0,2017.0,Petrol,51895.0,2,Manual,Hatchback,Jaipur,Rajasthan,425500.0
Hyundai,Venue,2021.0,Petrol,10002.0,1,Manual,SUV,Ahmedabad,Gujarat,853000.0
Maruti,Swift Dzire,2012.0,Petrol,91042.0,1,Manual,Sedan,Gurgaon,Haryana,328000.0
Hyundai,Xcent,2018.0,Petrol,47053.0,1,Manual,Sedan,Kolkata,West Bengal,415700.0
Maruti,Alto,2021.0,Petrol,9718.0,1,Manual,Hatchback,Mumbai,Maharashtra,361400.0
Ford,Ecosport,2019.0,Petrol,27772.0,1,Manual,SUV,Bangalore Central,Karnataka,797000.0
Maruti,Baleno,2021.0,Petrol,3719.0,1,Manual,Hatchback,Gurgaon,Haryana,783000.0
Hyundai,Creta,2019.0,Diesel,40609.0,1,Manual,SUV,Ludhiana,Punjab,1241900.0
Hyundai,Elite I20,2017.0,Petrol,45566.0,1,Manual,Hatchback,New Delhi,Delhi,561000.0
Tata,Tiago,2020.0,Petrol,34419.0,2,Manual,Hatchback,Jalandhar,Punjab,560200.0
Hyundai,Verna,2017.0,Petrol,49011.0,2,Automatic,Sedan,Chennai,Tamil Nadu,867500.0
Renault,Kwid,2022.0,Petrol,12612.0,1,Manual,Hatchback,Gurgaon,Haryana,450100.0
Maruti,S Cross,2021.0,Petrol,10497.0,1,Automatic,SUV,Bangalore South,Karnataka,1179000.0
Maruti,Baleno,2019.0,Petrol,30677.0,1,Manual,Hatchback,Faridabad,Haryana,624800.0
Maruti,Ignis,2018.0,Petrol,45997.0,1,Manual,Hatchback,Delhi,Delhi,484900.0
Skoda,Rapid,2019.0,Petrol,55007.0,2,Automatic,Sedan,Bengaluru,Karnataka,842700.0
Maruti,Ciaz,2021.0,Petrol,33628.0,1,Manual,Sedan,Lucknow,Uttar Pradesh,893900.0
Maruti,Swift Dzire,2013.0,Petrol,68940.0,1,Manual,Sedan,Navi Mumbai,Maharashtra,408000.0
Honda,Brio,2016.0,Petrol,28718.0,2,Manual,Hatchback,Bengaluru,Karnataka,452000.0
Tata,Altroz,2020.0,Petrol,18267.0,1,Manual,Hatchback,Bengaluru,Karnataka,801300.0
Maruti,Baleno,2016.0,Petrol,65642.0,1,Manual,Hatchback,Hyderabad,Telangana,622500.0
Nissan,Micra Active,2016.0,Petrol,80373.0,2,Manual,Hatchback,Chennai,Tamil Nadu,367300.0
Hyundai,Grand I10,2014.0,Petrol,34871.0,1,Manual,Hatchback,Bengaluru,Karnataka,451000.0
Maruti,Wagon R 1.0,2013.0,Petrol + Cng,82740.0,2,Manual,Hatchback,Thane,Maharashtra,322000.0
Honda,City,2019.0,Petrol,20580.0,1,Manual,Sedan,Kolkata,West Bengal,740600.0
Maruti,Eeco,2020.0,Petrol,16760.0,1,Manual,SUV,Surat,Gujarat,522400.0
Maruti,Ciaz,2021.0,Petrol,5150.0,1,Manual,Sedan,Gurgaon,Haryana,983550.0
Maruti,Alto 800,2017.0,Petrol,75967.0,1,Manual,Hatchback,Bengaluru,Karnataka,305000.0
Mg,Hector,2020.0,Petrol,25177.0,1,Automatic,SUV,Pune,Maharashtra,1364800.0
Maruti,Ciaz,2019.0,Petrol,29034.0,1,Manual,Sedan,Bengaluru,Karnataka,846600.0
Maruti,New  Wagon-R,2021.0,Petrol + Cng,56049.0,1,Manual,Hatchback,Palwal,Haryana,620000.0
Hyundai,I10,2013.0,Petrol,47051.0,1,Manual,Hatchback,Bengaluru,Karnataka,361200.0
Renault,Kwid,2016.0,Petrol,37451.0,3,Manual,Hatchback,Chennai,Tamil Nadu,293000.0
Mg,Astor,2022.0,Petrol,17118.0,1,Manual,Hatchback,Chengalpattu,Tamil Nadu,1364800.0
Maruti,Baleno,2016.0,Petrol,48248.0,2,Manual,Hatchback,Pune,Maharashtra,476199.0
Hyundai,Grand I10 Nios,2020.0,Petrol,15893.0,1,Manual,Hatchback,Panvel,Maharashtra,632000.0
Maruti,Alto 800,2019.0,Petrol,9790.0,1,Manual,Hatchback,Barabanki,Uttar Pradesh,332100.0
Nissan,Micra Active,2014.0,Petrol,29201.0,1,Manual,Hatchback,Bangalore Central,Karnataka,462000.0
Maruti,Alto,2020.0,Petrol,26856.0,1,Manual,Hatchback,Barasat,West Bengal,330400.0
Maruti,New  Wagon-R,2021.0,Petrol + Cng,14256.0,1,Manual,Hatchback,New Delhi,Delhi,641000.0
Hyundai,Elite I20,2017.0,Petrol,27587.0,1,Manual,Hatchback,Lucknow,Uttar Pradesh,625000.0
Maruti,Alto 800,2018.0,Petrol,22242.0,1,Manual,Hatchback,Delhi,Delhi,343000.0
Maruti,New  Wagon-R,2019.0,Petrol + Cng,29911.0,1,Manual,Hatchback,Gurgaon,Haryana,541000.0
Honda,Jazz,2016.0,Petrol,53127.0,1,Manual,Hatchback,Mumbai,Maharashtra,485300.0
Maruti,Baleno,2016.0,Petrol,53181.0,2,Manual,Hatchback,Bengaluru,Karnataka,623000.0
Maruti,Ignis,2018.0,Petrol,25021.0,1,Manual,Hatchback,Chennai,Tamil Nadu,535800.0
Maruti,Baleno,2020.0,Petrol,21463.0,1,Manual,Hatchback,Bulandshahar,Uttar Pradesh,638300.0
Maruti,Eeco,2019.0,Petrol,39718.0,1,Manual,SUV,Malappuram,Kerala,349400.0
Honda,City,2018.0,Petrol,26572.0,2,Automatic,Sedan,Pune,Maharashtra,869900.0
Ford,Ecosport,2019.0,Petrol,14381.0,1,Manual,SUV,Faridabad,Haryana,874000.0
Maruti,Baleno,2019.0,Petrol,29224.0,1,Manual,Hatchback,Hapur,Uttar Pradesh,590900.0
Maruti,Wagon R 1.0,2016.0,Petrol,50672.0,2,Manual,Hatchback,Machilipatnam,Andhra Pradesh,362799.0
Maruti,Vitara Brezza,2019.0,Diesel,69120.0,2,Manual,SUV,Bulandshahar,Uttar Pradesh,729499.0
Hyundai,Elite I20,2018.0,Petrol,24062.0,1,Manual,Hatchback,Kolkata,West Bengal,516800.0
Honda,Brio,2012.0,Petrol,69253.0,1,Manual,Hatchback,Bengaluru,Karnataka,355000.0
Hyundai,Creta,2016.0,Diesel,88095.0,1,Manual,SUV,Mumbai,Maharashtra,968400.0
Ford,Figo Aspire,2019.0,Petrol,26834.0,3,Manual,Sedan,Vadodara,Gujarat,502000.0
Honda,Brio,2015.0,Petrol,63372.0,2,Manual,Hatchback,Chennai,Tamil Nadu,372900.0
